0.00802482 0.873144 0.932957 0.214686 0.235309 0.839987 
0.00805915 0.450065 0.24101 0.661012 0.629784 0.776893 
0.00817662 0.424384 0.621136 0.437616 0.0053135 0.304039 
0.00826569 0.921388 0.774639 0.356829 0.226597 0.422909 
0.00829449 0.405496 0.176062 0.0796388 0.489158 0.273147 
0.00835733 0.461649 0.937497 0.506658 0.40716 0.146301 
0.00852414 0.265258 0.193192 0.978807 0.809319 0.22269 
0.00865702 0.498513 0.501039 0.957495 0.624463 0.353886 
0.00865977 0.544829 0.941669 0.629792 0.915944 0.270397 
0.00868646 0.993397 0.0299964 0.148834 0.448255 0.824609 
0.00876992 0.396008 0.706236 0.712256 0.890298 0.237829 
0.00883697 0.522943 0.0954265 0.83381 0.840094 0.457878 
0.00889938 0.571817 0.526718 0.54788 0.213474 0.857502 
0.00891929 0.906551 0.397917 0.78751 0.679616 0.312246 
0.00915197 0.817129 0.489905 0.832035 0.0150842 0.519462 
0.00961472 0.594552 0.640721 0.598545 0.749083 0.830571 
0.00967094 0.539453 0.592497 0.0959098 0.95546 0.417446 
0.00982604 0.146229 0.672821 0.0942052 0.306801 0.397814 
0.00983954 0.373092 0.558685 0.82568 0.198175 0.721725 
0.00987596 0.985232 0.786785 0.495955 0.518243 0.111199 
0.00990716 0.509575 0.423977 0.785726 0.701132 0.917804 
0.0101128 0.965613 0.0643056 0.784349 0.554237 0.0694058 
0.0101981 0.400273 0.387788 0.551566 0.168571 0.164463 
0.010282 0.809575 0.528837 0.157539 0.756476 0.0936711 
0.0103001 0.113191 0.40579 0.110408 0.629694 0.265879 
0.0103159 0.379413 0.795191 0.781048 0.0725814 0.876227 
0.0103577 0.0824323 0.440087 0.540325 0.237982 0.758862 
0.0106004 0.161168 0.752991 0.520803 0.130184 0.00294114 
0.010666 0.26269 0.0389833 0.191875 0.843002 0.327771 
0.0107629 0.891871 0.168421 0.651572 0.977039 0.0861302 
0.0108096 0.67639 0.0820734 0.406872 0.295588 0.940392 
0.0108206 0.361303 0.925394 0.0938194 0.822255 0.13191 
0.010886 0.960556 0.0654275 0.639348 0.526534 0.454241 
0.010926 0.63245 0.58454 0.356259 0.640359 0.521573 
0.0110412 0.570243 0.0778082 0.722824 0.495723 0.624022 
0.011122 0.927234 0.020281 0.862823 0.466147 0.537015 
0.0113127 0.131858 0.140703 0.796076 0.642415 0.0738819 
0.0114178 0.899444 0.950155 0.258093 0.77471 0.554451 
0.0116335 0.523961 0.204449 0.172487 0.989206 0.586373 
0.0117044 0.715298 0.0180978 0.170237 0.170938 0.948019 
0.0117827 0.0319988 0.804037 0.454038 0.0104823 0.175274 
0.0119748 0.761163 0.861194 0.087778 0.284239 0.203814 
0.0120906 0.206051 0.0934676 0.910567 0.905948 0.259763 
0.012529 0.574656 0.236382 0.877467 0.591655 0.941459 
0.0127465 0.229711 0.751125 0.163828 0.458965 0.831141 
0.0128627 0.183415 0.660717 0.676013 0.750048 0.0493834 
0.0129481 0.618513 0.350316 0.757128 0.048788 0.979406 
0.0130423 0.202289 0.863276 0.0725486 0.324085 0.888638 
0.0130922 0.540931 0.926502 0.716454 0.437621 0.0947298 
0.0131905 0.692655 0.450538 0.197282 0.713363 0.489117 
0.0132726 0.0720133 0.32801 0.857292 0.505864 0.0508744 
0.0133121 0.736378 0.307769 0.681882 0.398262 0.596124 
0.0133183 0.841017 0.967997 0.12504 0.550526 0.694088 
0.0133712 0.729466 0.137707 0.441216 0.513502 0.430879 
0.0134177 0.51125 0.0789024 0.612455 0.53383 0.0829914 
0.0135094 0.0528491 0.234722 0.970795 0.143566 0.909581 
0.0135366 0.509142 0.150846 0.272289 0.363557 0.305056 
0.0135977 0.536189 0.723246 0.603115 0.561719 0.816855 
0.0136208 0.424463 0.944454 0.938755 0.153414 0.93227 
0.0137258 0.689794 0.371023 0.78644 0.694471 0.975875 
0.0138802 0.285237 0.98463 0.668229 0.920421 0.509284 
0.0140094 0.45545 0.755593 0.246047 0.308752 0.200382 
0.0140272 0.0890633 0.553602 0.0591803 0.977464 0.902824 
0.0140774 0.598922 0.0841293 0.961646 0.386277 0.157604 
0.0141064 0.0860823 0.78529 0.370531 0.522389 0.787064 
0.0141569 0.934899 0.847641 0.301355 0.881097 0.590565 
0.0141653 0.0756328 0.160147 0.596259 0.327769 0.811028 
0.0141692 0.140944 0.842989 0.122673 0.76312 0.753624 
0.0142243 0.0684469 0.386262 0.909406 0.390254 0.99893 
0.0143402 0.0154049 0.910281 0.0898034 0.324922 0.971813 
0.0144194 0.34714 0.380311 0.891428 0.231371 0.644932 
0.0144994 0.691984 0.176137 0.331967 0.37679 0.703172 
0.0145118 0.899336 0.138296 0.339374 0.853385 0.83836 
0.0147632 0.124425 0.207838 0.639377 0.503054 0.329779 
0.0148156 0.00579921 0.467388 0.388341 0.846311 0.944987 
0.0148812 0.108308 0.327141 0.265684 0.349045 0.398489 
0.0150545 0.0204605 0.880421 0.228046 0.769883 0.423694 
0.0150739 0.346523 0.00775016 0.256979 0.0516792 0.572339 
0.0151299 0.287769 0.531379 0.886658 0.0684451 0.356913 
0.015224 0.369459 0.489518 0.333261 0.113482 0.783676 
0.0152744 0.716049 0.629368 0.794371 0.986227 0.514898 
0.0154295 0.323787 0.88884 0.732121 0.751534 0.0256365 
0.0156054 0.279314 0.424541 0.259178 0.0114028 0.646871 
0.0156804 0.541245 0.709039 0.816934 0.217324 0.568999 
0.0157144 0.111341 0.316141 0.375419 0.668884 0.932873 
0.0159025 0.273703 0.132507 0.0399318 0.13444 0.526658 
0.0162909 0.801686 0.433135 0.69478 0.668127 0.212151 
0.0163036 0.0151735 0.0209197 0.596759 0.726426 0.0368533 
0.0164574 0.599535 0.377018 0.541412 0.503788 0.171854 
0.0168284 0.835393 0.108678 0.890539 0.282202 0.965032 
0.0168837 0.76366 0.832142 0.808058 0.0374989 0.243938 
0.0169099 0.204746 0.170344 0.968412 0.100284 0.472671 
0.0169245 0.450173 0.0638422 0.995711 0.909771 0.520469 
0.0169816 0.409725 0.254357 0.986238 0.709195 0.447612 
0.0170103 0.891971 0.349787 0.874981 0.813024 0.499247 
0.0176416 0.502558 0.153499 0.531205 0.298296 0.126756 
0.0176988 0.463657 0.677984 0.879718 0.42423 0.0308898 
0.0177967 0.108329 0.686474 0.560151 0.456203 0.401996 
0.017822 0.534217 0.578291 0.334969 0.820432 0.996754 
0.018091 0.555463 0.669274 0.495969 0.249743 0.433204 
0.0183037 0.629907 0.8448 0.547511 0.020695 0.82034 
0.0183194 0.894509 0.00587897 0.807849 0.523005 0.14787 
0.0185142 0.167582 0.555796 0.26525 0.053327 0.266995 
0.0185163 0.202817 0.738918 0.000410318 0.896221 0.785098 
0.0185287 0.411397 0.35251 0.637852 0.380887 0.564742 
0.0187978 0.434882 0.0633011 0.401974 0.484136 0.372622 
0.0188357 0.571604 0.951593 0.428567 0.924269 0.183989 
0.0189663 0.766979 0.616545 0.277496 0.872775 0.721755 
0.0190203 0.673476 0.112395 0.0195444 0.482955 0.0197956 
0.0191515 0.879534 0.326428 0.269738 0.488891 0.784841 
0.0192011 0.712385 0.0516907 0.765705 0.201329 0.743178 
0.0194418 0.757694 0.566702 0.555852 0.198818 0.538386 
0.0194586 0.0401557 0.897014 0.107535 0.34073 0.640751 
0.0195548 0.658226 0.808561 0.485478 0.420904 0.136017 
0.0195846 0.158895 0.543944 0.069149 0.187144 0.321729 
0.0195898 0.24511 0.564218 0.817378 0.676997 0.285616 
0.0197822 0.47942 0.607471 0.761618 0.513215 0.608615 
0.0198069 0.894945 0.343257 0.114989 0.624669 0.819551 
0.0199598 0.464115 0.384508 0.429712 0.162126 0.853343 
0.0199977 0.102035 0.898082 0.0639184 0.275729 0.178097 
0.0200554 0.0709393 0.276254 0.0028061 0.162061 0.762089 
0.0200568 0.0945749 0.520374 0.930879 0.28546 0.719146 
0.020109 0.971207 0.0680242 0.283018 0.686736 0.977408 
0.0201904 0.339804 0.0810368 0.98571 0.835306 0.984215 
0.0207765 0.190346 0.145016 0.290411 0.944099 0.476075 
0.0208201 0.589973 0.67631 0.743782 0.752021 0.215238 
0.0209559 0.705776 0.970948 0.220605 0.212078 0.897745 
0.0210222 0.319288 0.272832 0.479031 0.0768978 0.421982 
0.0210579 0.919684 0.62848 0.363521 0.692443 0.894217 
0.0211523 0.506829 0.268458 0.967033 0.916622 0.659744 
0.0213192 0.311525 0.807906 0.468321 0.0711484 0.790779 
0.0214749 0.929407 0.54035 0.670569 0.247026 0.767857 
0.0215064 0.457616 0.15721 0.229369 0.00307976 0.761478 
0.0215605 0.866927 0.440894 0.611531 0.497982 0.0893399 
0.0215657 0.454774 0.386797 0.90347 0.616388 0.635196 
0.0217287 0.194121 0.585714 0.100318 0.0423133 0.159799 
0.0218052 0.47925 0.748216 0.272249 0.687226 0.204018 
0.0218297 0.891828 0.960025 0.640216 0.116905 0.328089 
0.0218701 0.571521 0.556543 0.81783 0.275587 0.797973 
0.0220419 0.457925 0.350499 0.838683 0.737491 0.018967 
0.0220724 0.970271 0.340262 0.785495 0.809728 0.093397 
0.0224582 0.454433 0.660814 0.306144 0.361327 0.815127 
0.0225108 0.338923 0.272404 0.286026 0.247336 0.971696 
0.0225539 0.397369 0.915142 0.119128 0.515392 0.856243 
0.0225812 0.0223792 0.1275 0.389217 0.568384 0.336734 
0.0226247 0.254168 0.805305 0.753658 0.73167 0.171734 
0.0226628 0.893528 0.521831 0.419244 0.236897 0.52566 
0.02313 0.746381 0.43385 0.70985 0.440867 0.647404 
0.0232321 0.461883 0.859322 0.618448 0.256534 0.562008 
0.0233759 0.878384 0.99294 0.34015 0.905867 0.905301 
0.0234671 0.410896 0.933387 0.440711 0.0227994 0.189127 
0.0235453 0.226626 0.408641 0.529451 0.489728 0.353245 
0.0235872 0.430812 0.652667 0.373921 0.493998 0.618198 
0.0235905 0.485025 0.814925 0.451988 0.563461 0.0968516 
0.0236548 0.566684 0.258011 0.396753 0.222244 0.258433 
0.0236806 0.000311817 0.240701 0.465234 0.191454 0.759989 
0.0237647 0.0804547 0.86857 0.727379 0.726096 0.831723 
0.0238907 0.531687 0.0637782 0.920688 0.0107294 0.329018 
0.0239479 0.492953 0.0610691 0.388782 0.254533 0.932186 
0.0240491 0.692786 0.147889 0.0755252 0.852636 0.246781 
0.0241735 0.283491 0.626463 0.958875 0.814277 0.555514 
0.0244435 0.322663 0.50475 0.333866 0.781716 0.295321 
0.0245545 0.688231 0.101541 0.596715 0.984337 0.755319 
0.0245567 0.725039 0.723758 0.208545 0.0159076 0.359637 
0.0248485 0.629503 0.0625385 0.0841464 0.248929 0.743866 
0.0248693 0.977655 0.955275 0.309102 0.0707222 0.128039 
0.0248723 0.0291256 0.513539 0.047503 0.383315 0.371776 
0.0249987 0.153684 0.958815 0.801674 0.236102 0.165195 
0.0250503 0.520129 0.810034 0.233486 0.704232 0.0268977 
0.0250716 0.377575 0.903894 0.739762 0.173057 0.572165 
0.0250761 0.454328 0.894982 0.961156 0.154901 0.420462 
0.0251059 0.955216 0.313423 0.701777 0.763344 0.523656 
0.0251724 0.0723362 0.754227 0.294256 0.565875 0.65359 
0.0251888 0.347355 0.992102 0.265278 0.53151 0.0943129 
0.025275 0.79701 0.341987 0.772292 0.919496 0.971397 
0.0253044 0.290267 0.511085 0.797724 0.344061 0.626535 
0.0253258 0.650859 0.983135 0.557339 0.190239 0.344231 
0.0253838 0.624991 0.22855 0.240582 0.454859 0.816738 
0.0253849 0.143955 0.444611 0.0722773 0.264129 0.211754 
0.0254237 0.296212 0.435412 0.975434 0.124773 0.0660871 
0.0255409 0.265773 0.840563 0.344002 0.641023 0.670753 
0.0255707 0.766191 0.366737 0.748303 0.730458 0.807913 
0.0257734 0.173275 0.2382 0.435636 0.726989 0.500444 
0.0258858 0.0631948 0.114819 0.764445 0.0194958 0.665702 
0.0259888 0.293108 0.767128 0.620244 0.439381 0.671174 
0.0260573 0.945099 0.274547 0.312236 0.757574 0.545534 
0.0260588 0.969681 0.43474 0.668553 0.377638 0.967427 
0.026168 0.805701 0.410611 0.143508 0.946687 0.96472 
0.0261735 0.898294 0.634183 0.710075 0.236398 0.133906 
0.0262842 0.425761 0.102538 0.350016 0.37798 0.0498622 
0.0262873 0.811255 0.75805 0.540953 0.794893 0.765911 
0.0263615 0.0581049 0.56923 0.047253 0.18201 0.0455716 
0.0266084 0.207161 0.749161 0.141551 0.0456478 0.203279 
0.0266681 0.21155 0.519664 0.994969 0.451678 0.353925 
0.0269006 0.118653 0.208874 0.550732 0.146487 0.0124875 
0.0269437 0.842389 0.0342951 0.397296 0.358787 0.13 
0.0269618 0.147203 0.0365299 0.95778 0.405475 0.815595 
0.0270047 0.868684 0.979068 0.190012 0.526536 0.496143 
0.0270514 0.652816 0.8816 0.0428477 0.141904 0.978427 
0.0271003 0.474186 0.640927 0.0658068 0.0145991 0.367226 
0.0271385 0.11738 0.81097 0.978001 0.258391 0.777098 
0.0271933 0.0385283 0.545559 0.213212 0.461618 0.915407 
0.0273716 0.0340203 0.778975 0.738848 0.818386 0.11254 
0.0274004 0.518578 0.743822 0.908964 0.953329 0.0968934 
0.0275254 0.61909 0.0392435 0.565782 0.103586 0.962975 
0.0275612 0.221266 0.819739 0.350483 0.562036 0.139756 
0.027789 0.0499338 0.237236 0.229706 0.665223 0.405065 
0.027922 0.285818 0.74178 0.0917824 0.586812 0.546053 
0.0279759 0.190249 0.511653 0.354026 0.113357 0.193543 
0.028027 0.0490833 0.942373 0.459662 0.544234 0.939107 
0.0280554 0.527932 0.950403 0.415695 0.593906 0.769761 
0.0280814 0.463324 0.594864 0.373177 0.98872 0.410329 
0.0281663 0.39179 0.306187 0.0787815 0.0814732 0.320118 
0.0282175 0.751594 0.047592 0.879478 0.884966 0.12882 
0.0282557 0.893404 0.435447 0.54953 0.947685 0.738891 
0.0283918 0.180371 0.487133 0.247544 0.478685 0.251637 
0.0283931 0.703079 0.144025 0.636387 0.752042 0.575777 
0.0284488 0.138279 0.054713 0.560954 0.961581 0.29766 
0.0286604 0.695708 0.767087 0.426526 0.627146 0.448823 
0.0286999 0.358594 0.886205 0.441711 0.83467 0.301064 
0.0287227 0.742955 0.838518 0.974689 0.601299 0.0328607 
0.0287398 0.0298302 0.356143 0.687774 0.421885 0.615948 
0.0288854 0.476439 0.515632 0.223151 0.498275 0.514803 
0.0289253 0.147519 0.354814 0.357108 0.912487 0.174342 
0.0289559 0.661101 0.127547 0.689561 0.451444 0.425995 
0.0291007 0.095916 0.0595899 0.527717 0.342086 0.444623 
0.0292211 0.118485 0.37018 0.611132 0.295679 0.481788 
0.0293316 0.476829 0.0575921 0.950269 0.664229 0.697626 
0.0293746 0.698674 0.616637 0.818148 0.612522 0.65185 
0.0294576 0.593701 0.83276 0.200013 0.622587 0.313617 
0.0296508 0.340361 0.442642 0.489451 0.208713 0.843317 
0.0296626 0.539151 0.502461 0.864635 0.922064 0.131147 
0.0297083 0.306894 0.964865 0.479926 0.124055 0.998835 
0.0299399 0.200685 0.908297 0.751036 0.65499 0.420327 
0.0299449 0.284623 0.651075 0.618116 0.677655 0.348948 
0.0300195 0.53854 0.240878 0.436022 0.225841 0.717425 
0.030086 0.655825 0.443975 0.896213 0.660025 0.0354705 
0.0302057 0.667937 0.0200804 0.490918 0.857041 0.295606 
0.0302509 0.4265 0.188658 0.781166 0.062428 0.227325 
0.0304914 0.468961 0.823914 0.530976 0.111269 0.0952583 
0.0305376 0.245595 0.713245 0.513913 0.33981 0.186528 
0.0306839 0.704804 0.648573 0.573859 0.842913 0.840635 
0.0307656 0.0772444 0.24664 0.278764 0.188697 0.436155 
0.0309172 0.29249 0.878638 0.929217 0.684324 0.759346 
0.0309781 0.648143 0.335547 0.541095 0.191139 0.479733 
0.0311925 0.252679 0.773868 0.395102 0.471848 0.356897 
0.0312988 0.0386329 0.302509 0.26281 0.056003 0.242173 
0.0313388 0.711599 0.842298 0.49765 0.00489669 0.298616 
0.0313524 0.940301 0.639543 0.796375 0.679052 0.822828 
0.0314546 0.657179 0.215666 0.691511 0.217142 0.504466 
0.0314712 0.436358 0.865875 0.266761 0.455323 0.110976 
0.0316835 0.504075 0.984672 0.375529 0.516486 0.584672 
0.031733 0.336167 0.950769 0.577779 0.739862 0.864586 
0.0317613 0.812205 0.736733 0.271502 0.134136 0.431802 
0.031859 0.953872 0.734712 0.799491 0.0444589 0.720288 
0.0318667 0.583047 0.265905 0.0653338 0.0648863 0.543542 
0.0318946 0.053075 0.0308475 0.454169 0.215859 0.945519 
0.0319107 0.322466 0.693053 0.144964 0.41205 0.326598 
0.03208 0.16934 0.0896414 0.603334 0.232138 0.540276 
0.032311 0.0503656 0.494942 0.482162 0.704707 0.0184033 
0.0324967 0.671968 0.762507 0.954157 0.0203761 0.960416 
0.0326684 0.0579101 0.295734 0.394295 0.921922 0.748143 
0.0327742 0.836218 0.311955 0.0356045 0.404898 0.119827 
0.0328583 0.24887 0.751178 0.0406554 0.29506 0.0734131 
0.0329263 0.391833 0.529758 0.641909 0.560326 0.400765 
0.0329347 0.53284 0.446087 0.382999 0.059753 0.268081 
0.033014 0.532298 0.673719 0.524675 0.550636 0.19811 
0.0330143 0.871893 0.903949 0.6756 0.804074 0.0785662 
0.0331111 0.497532 0.0125379 0.723889 0.398927 0.759751 
0.0331758 0.585851 0.894281 0.688783 0.368972 0.806251 
0.0332051 0.0788886 0.880321 0.557265 0.951332 0.0439062 
0.0333801 0.0196938 0.993443 0.790712 0.490303 0.529967 
0.0333972 0.307117 0.718712 0.396169 0.416398 0.406761 
0.0335101 0.20365 0.744762 0.211475 0.268267 0.760334 
0.0335215 0.39585 0.049763 0.366978 0.798207 0.458151 
0.0335363 0.643844 0.0876559 0.232822 0.0449368 0.253603 
0.0336906 0.904608 0.0767627 0.150496 0.0497303 0.48438 
0.0339196 0.0868321 0.387905 0.513871 0.638192 0.086897 
0.0344128 0.375536 0.639345 0.46487 0.0680083 0.016092 
0.0344415 0.858431 0.652411 0.0688546 0.239798 0.287408 
0.0349331 0.120307 0.992313 0.804809 0.416963 0.890513 
0.0349489 0.886294 0.435581 0.307289 0.600346 0.0178435 
0.0349625 0.61397 0.00137572 0.121717 0.691334 0.249547 
0.0349856 0.00356711 0.952469 0.154655 0.294901 0.402625 
0.0350442 0.987717 0.566253 0.0127109 0.63169 0.817196 
0.0353239 0.688916 0.605599 0.306884 0.803485 0.170735 
0.0353759 0.562205 0.986614 0.0155507 0.361155 0.937387 
0.0354002 0.470734 0.127617 0.857764 0.939392 0.854413 
0.0354437 0.70304 0.986916 0.0921565 0.873586 0.35205 
0.0358091 0.34418 0.637751 0.687139 0.748552 0.918532 
0.0358093 0.847178 0.516724 0.583978 0.911553 0.468384 
0.035931 0.891676 0.396196 0.873505 0.00281545 0.319348 
0.0359339 0.94034 0.298163 0.227399 0.889336 0.0660299 
0.0359517 0.24074 0.113085 0.62648 0.257349 0.270904 
0.0361206 0.578593 0.412373 0.749716 0.48316 0.97034 
0.0363072 0.21431 0.908339 0.45591 0.474342 0.258065 
0.0366043 0.20931 0.876252 0.173878 0.372089 0.693697 
0.0367959 0.428922 0.891539 0.0913229 0.863359 0.479824 
0.0368688 0.654179 0.789961 0.882539 0.834763 0.854677 
0.0370885 0.346347 0.0568959 0.249338 0.620999 0.126598 
0.0371459 0.311041 0.667738 0.672562 0.75356 0.0818162 
0.0372701 0.399124 0.0811524 0.928129 0.0674072 0.913525 
0.0374959 0.692843 0.116657 0.651786 0.56843 0.106736 
0.0375072 0.71638 0.190932 0.33533 0.899478 0.526779 
0.0376309 0.463019 0.954019 0.198582 0.565572 0.567374 
0.0376314 0.470751 0.913354 0.73664 0.711902 0.941404 
0.0376435 0.674198 0.238157 0.696991 0.322082 0.225741 
0.0377234 0.0177895 0.987936 0.240678 0.0834796 0.0412235 
0.037781 0.985043 0.611635 0.746843 0.194634 0.211328 
0.0379167 0.265334 0.461588 0.913518 0.497071 0.27362 
0.0381363 0.290305 0.827799 0.484357 0.914648 0.161626 
0.0381596 0.848789 0.591779 0.0240052 0.955303 0.776344 
0.0381792 0.677888 0.25577 0.727803 0.19335 0.638677 
0.0382046 0.104166 0.724477 0.282887 0.490086 0.871797 
0.0382471 0.819317 0.252944 0.230414 0.563191 0.54365 
0.0382642 0.105949 0.692897 0.519734 0.165622 0.610953 
0.0382977 0.669346 0.703652 0.280063 0.0126689 0.926073 
0.0383282 0.182154 0.454145 0.807589 0.145263 0.43377 
0.0383661 0.819823 0.758509 0.262425 0.582062 0.709972 
0.0383901 0.221941 0.170064 0.26388 0.0258399 0.29063 
0.0384461 0.497327 0.908752 0.0542403 0.283569 0.616897 
0.0385119 0.269656 0.111567 0.107195 0.622307 0.108929 
0.0386054 0.840557 0.244865 0.45186 0.418136 0.616055 
0.0387865 0.884796 0.761395 0.765245 0.477251 0.153925 
0.0389364 0.736707 0.498538 0.595296 0.480705 0.53604 
0.0389834 0.193918 0.174364 0.54076 0.55008 0.698946 
0.0390076 0.600247 0.353249 0.0578775 0.747629 0.408378 
0.039064 0.0492296 0.401982 0.603418 0.140051 0.333367 
0.0391226 0.532891 0.294653 0.23614 0.811207 0.949985 
0.0391695 0.321597 0.0810222 0.740287 0.507576 0.334719 
0.0391828 0.545905 0.0197993 0.766624 0.649682 0.210127 
0.0393866 0.97045 0.352068 0.20943 0.894657 0.506365 
0.039401 0.212473 0.0266287 0.548414 0.191337 0.800415 
0.0394073 0.318176 0.575995 0.753895 0.720019 0.354723 
0.0395087 0.0230875 0.03084 0.328493 0.982057 0.435255 
0.0395707 0.0655598 0.864221 0.957409 0.179629 0.0312787 
0.0397848 0.662978 0.668923 0.088375 0.318043 0.356641 
0.0397991 0.90387 0.336273 0.742389 0.339779 0.665824 
0.0400481 0.0880188 0.331646 0.970952 0.790608 0.751824 
0.0400966 0.904301 0.591411 0.850452 0.540718 0.841919 
0.0401119 0.660595 0.125129 0.0357402 0.685913 0.137026 
0.0401533 0.856176 0.743356 0.592158 0.404363 0.124402 
0.0402068 0.756224 0.852069 0.715421 0.0868342 0.422239 
0.0402939 0.219903 0.917669 0.267173 0.375856 0.0182125 
0.040354 0.562246 0.339314 0.512933 0.871681 0.345784 
0.0403606 0.340569 0.945091 0.148863 0.946897 0.491705 
0.0404182 0.309294 0.297894 0.708829 0.284276 0.82205 
0.0404233 0.394961 0.110523 0.564685 0.66862 0.492231 
0.0404456 0.769782 0.718273 0.014776 0.340738 0.780765 
0.0405057 0.278859 0.779912 0.475783 0.478197 0.558986 
0.0405455 0.448413 0.469225 0.266702 0.455633 0.828914 
0.0405488 0.504066 0.834437 0.376148 0.916721 0.336739 
0.0406244 0.773973 0.155941 0.895727 0.487127 0.148682 
0.0406751 0.627047 0.774848 0.875846 0.351507 0.77756 
0.0407936 0.618795 0.0896285 0.385503 0.14088 0.777343 
0.0409914 0.942756 0.898244 0.788708 0.81436 0.949046 
0.0410149 0.336618 0.537432 0.626547 0.382249 0.460269 
0.0411962 0.383893 0.0906238 0.114797 0.397615 0.711828 
0.0412275 0.909755 0.246147 0.992001 0.558629 0.875277 
0.0413161 0.399261 0.386449 0.0413157 0.393086 0.603134 
0.0413345 0.375354 0.574953 0.905202 0.404252 0.932888 
0.041541 0.179852 0.767313 0.237045 0.00851308 0.0793036 
0.0416331 0.727211 0.234945 0.720901 0.184746 0.0225796 
0.0417615 0.885297 0.188105 0.488272 0.394698 0.190843 
0.0418295 0.0292188 0.580065 0.151178 0.344605 0.782182 
0.0419619 0.252972 0.701037 0.325005 0.35849 0.133951 
0.0420459 0.665835 0.691779 0.7314 0.632205 0.472252 
0.042476 0.894912 0.779007 0.766615 0.50336 0.979639 
0.0428838 0.0813034 0.79987 0.0774595 0.862261 0.351772 
